Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions,Year,Total Attendance,Total_Attendances,Total_Over4hrs,Over4hr_Percentage,Total_Emergency,Emergency_Rate,Waited_12hr_Rate,Log_Total_Attendances,Prediction
MSitAE-OCTOBER-2024,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,13523,1725,5578,0,0,1010,5402,157,0,0,0,0,709,31,3487,12,0,2912,2024.0,20826,20826,5559,26.692595793719388,3499,0.16801113992125227,0.0014885239604340728,9.944005500839015,23.337438653327283
MSitAE-OCTOBER-2024,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13122,0,0,207,0,0,5153,0,0,54,0,0,385,597,2666,0,0,2307,2024.0,13122,13122,5153,39.26992836457857,2666,0.20317024843773815,0.045496113397347965,9.482121694896287,32.876467004647644
MSitAE-OCTOBER-2024,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,7962,0,9112,0,0,1695,4212,0,667,0,0,97,458,33,2977,0,131,2520,2024.0,17074,17074,4879,28.575612041700833,3108,0.1820311584865878,0.0019327632657842333,9.74537068443899,24.785474788115675
MSitAE-OCTOBER-2024,RVJ,NHS ENGLAND SOUTH WEST ,NORTH BRISTOL NHS TRUST,9291,0,0,26,0,0,3842,0,0,6,0,0,626,419,3223,0,0,2096,2024.0,9291,9291,3842,41.351845872349585,3223,0.34689484447314606,0.04509740609191691,9.1369090938903,39.3628526011753
MSitAE-OCTOBER-2024,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11283,347,1356,318,1,15,3233,0,105,29,0,0,299,659,1935,3,0,140,2024.0,12986,12986,3338,25.704604959186817,1938,0.1492376405359618,0.050746958262744495,9.471704136110091,31.201372889853655
MSitAE-OCTOBER-2024,RVV,NHS ENGLAND SOUTH EAST ,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,13636,0,12703,0,0,0,6263,0,468,0,0,0,531,1171,3156,0,545,540,2024.0,26339,26339,6731,25.555260260450286,3701,0.14051406659326474,0.04445878734955769,10.178843975297273,34.64535780968521
MSitAE-OCTOBER-2024,RWD,NHS ENGLAND MIDLANDS ,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,10357,0,9820,0,0,0,6293,0,1247,0,0,0,1023,1171,4476,0,0,1081,2024.0,20177,20177,7540,37.36928185557814,4476,0.22183674480844526,0.05803637805422015,9.912348180968324,33.95532468589783
MSitAE-OCTOBER-2024,RWH,NHS ENGLAND EAST OF ENGLAND ,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9362,0,7726,0,0,0,5240,0,148,0,0,0,234,107,3491,0,76,291,2024.0,17088,17088,5388,31.530898876404496,3567,0.2087429775280899,0.006261704119850187,9.746190260646909,26.520013184525787
MSitAE-OCTOBER-2024,RWJ,NHS ENGLAND NORTH WEST ,STOCKPORT NHS FOUNDATION TRUST,7968,0,1044,230,0,43,3404,0,35,88,0,4,820,299,2854,0,61,879,2024.0,9012,9012,3439,38.16023080337328,2915,0.32345761207279183,0.03317798490901021,9.10642325855641,37.04762314123261
MSitAE-OCTOBER-2024,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,16524,1792,320,117,0,0,9039,238,18,54,0,0,606,481,4594,0,0,4607,2024.0,18636,18636,9295,49.876582957716245,4594,0.24651212706589398,0.025810259712384633,9.832904131080666,31.764313023897515
MSitAE-OCTOBER-2024,RXN,NHS ENGLAND NORTH WEST ,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,12022,0,3620,254,0,90,4652,0,101,42,0,0,1108,409,3238,0,90,1329,2024.0,15642,15642,4753,30.386139879810763,3328,0.21276051655798492,0.02614755146400716,9.657778811561771,31.66993238617863
MSitAE-OCTOBER-2024,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE ,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13500,0,4332,0,0,7236,5377,0,0,0,0,0,2186,23,4380,0,0,776,2024.0,17832,17832,5377,30.15365634813818,4380,0.24562584118438763,0.0012898160610139075,9.788805952452513,25.489748025238328
MSitAE-OCTOBER-2024,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,15413,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,2024.0,15413,15413,61,0.3957698047103095,0,0.0,0.0,9.643031466337938,2.451203829033416
MSitAE-OCTOBER-2024,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.0,1902,1902,0,0.0,0,0.0,0.0,7.551186867296149,1.0554666052469779
MSitAE-OCTOBER-2024,R1D,NHS ENGLAND MIDLANDS ,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,0,3110,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2024.0,3110,3110,12,0.3858520900321543,0,0.0,0.0,8.042699496897637,3.112025685563332
MSitAE-OCTOBER-2024,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,25988,975,17703,0,0,0,11891,45,1311,0,0,0,1195,1199,4595,1,48,1169,2024.0,44666,44666,13247,29.657905341870773,4644,0.10397170107016522,0.026843684234093047,10.70699025292366,34.982382770115926
MSitAE-OCTOBER-2024,RAP,NHS ENGLAND LONDON,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8680,489,6834,73,0,110,4763,11,622,33,0,10,285,848,1507,0,157,77,2024.0,16003,16003,5396,33.718677747922264,1664,0.10398050365556458,0.05299006436293195,9.680593969977126,30.147003114573067
MSitAE-OCTOBER-2024,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13771,2423,13337,0,0,0,6197,322,153,0,0,0,759,753,8228,0,0,380,2024.0,29531,29531,6672,22.593207138261487,8228,0.27862246452880024,0.025498628559818496,10.293229700179056,35.79131768683549
MSitAE-OCTOBER-2024,RHU,NHS ENGLAND SOUTH EAST ,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,10460,830,3080,1196,0,709,6042,9,95,0,0,0,1594,131,3495,0,0,2617,2024.0,14370,14370,6146,42.7696590118302,3495,0.24321503131524008,0.009116214335421017,9.572967566074247,29.024724600584413
MSitAE-OCTOBER-2024,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,14416,0,10995,0,0,0,7615,0,1508,0,0,0,1215,802,4024,0,0,1474,2024.0,25411,25411,9123,35.90177482192751,4024,0.158356617213018,0.031561134941560744,10.142976782386423,35.22324671040653
MSitAE-OCTOBER-2024,RM1,NHS ENGLAND EAST OF ENGLAND ,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12575,0,8499,0,0,0,4452,0,2,0,0,0,1093,306,2703,0,0,1764,2024.0,21074,21074,4454,21.13504792635475,2703,0.12826231375154218,0.01452026193413685,9.955842782870056,31.479005816786433
MSitAE-OCTOBER-2024,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LEEDS TEACHING HOSPITALS NHS TRUST,18217,710,12262,34,0,57,8009,0,113,8,0,0,1783,461,3899,0,0,1319,2024.0,31189,31189,8122,26.041232485812305,3899,0.12501202346981308,0.01478085222354035,10.347852809601848,33.35927285311691
MSitAE-OCTOBER-2024,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,10277,0,12309,0,0,0,3054,0,4,0,0,0,113,1,4054,0,50,457,2024.0,22586,22586,3058,13.539360665899231,4104,0.18170548127158417,4.4275214734791464e-05,10.025129798518233,16.33145830391495
MSitAE-OCTOBER-2024,RWX,NHS ENGLAND SOUTH EAST ,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1470,0,0,0,0,0,14,0,0,0,0,0,0,0,28,0,2024.0,1470,1470,14,0.9523809523809524,28,0.01904761904761905,0.0,7.293697720601438,0.7851386495792149
MSitAE-OCTOBER-2024,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,16821,162,6154,124,0,91,7417,0,466,2,0,2,2491,205,3833,0,166,891,2024.0,23137,23137,7883,34.070968578467394,3999,0.17284003976314993,0.008860267104637594,10.049231566588833,30.603511494235363
MSitAE-OCTOBER-2024,RYJ,NHS ENGLAND LONDON,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12400,3848,7519,0,0,484,5086,21,545,0,0,0,655,461,4108,1,0,1235,2024.0,23767,23767,5652,23.78087263853242,4109,0.17288677578154585,0.019396642403332352,10.076095417142444,33.81339771869455
MSitAE-OCTOBER-2024,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,14981,0,4400,316,0,448,6417,0,208,71,0,6,516,847,3826,0,36,1517,2024.0,19381,19381,6625,34.18296269542335,3862,0.1992673236675094,0.04370259532531861,9.872100079294496,32.91725855711204
MSitAE-OCTOBER-2024,RK5,NHS ENGLAND MIDLANDS ,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10856,0,5622,339,0,151,4824,0,256,152,0,1,812,150,3933,0,0,251,2024.0,16478,16478,5080,30.828984100012136,3933,0.23868187886879474,0.009103046486224056,9.70984212201073,28.97113551532993
MSitAE-OCTOBER-2024,RYX,NHS ENGLAND LONDON,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0,0,11907,0,0,464,0,0,323,0,0,13,0,0,0,0,0,0,2024.0,11907,11907,323,2.712690014277316,0,0.0,0.0,9.384965722135666,2.4300907131198524
MSitAE-OCTOBER-2024,RH5,NHS ENGLAND SOUTH WEST ,SOMERSET NHS FOUNDATION TRUST,13140,0,9517,0,0,0,5631,0,236,0,0,0,491,78,3303,0,0,2173,2024.0,22657,22657,5867,25.894866928543053,3303,0.14578276029483161,0.003442644657280311,10.028268269433434,25.27219539874756
MSitAE-OCTOBER-2024,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11638,2479,1390,975,24,0,4294,21,0,271,0,0,539,0,2340,0,0,404,2024.0,15507,15507,4315,27.82614303217902,2340,0.15089959373186304,0.0,9.64911129879082,20.20642655759782
MSitAE-OCTOBER-2024,RN3,NHS ENGLAND SOUTH WEST ,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5742,0,5558,0,0,0,2707,0,393,0,0,0,683,268,2574,0,0,1407,2024.0,11300,11300,3100,27.43362831858407,2574,0.22778761061946903,0.023716814159292034,9.332646496360152,31.559285664145488
MSitAE-OCTOBER-2024,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,10232,541,2347,1714,0,81,3859,6,115,527,0,5,462,804,2053,0,0,1304,2024.0,13120,13120,3980,30.335365853658537,2053,0.15647865853658535,0.06128048780487805,9.481969279105716,31.44347372476656
MSitAE-OCTOBER-2024,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,17893,0,8899,0,0,0,6677,0,119,0,0,0,1116,835,4011,0,0,597,2024.0,26792,26792,6796,25.36578083009854,4011,0.14970886831890118,0.031166019707375335,10.195895938351995,35.47381926790608
MSitAE-OCTOBER-2024,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,8011,0,3133,0,0,224,4446,0,13,0,0,2,471,878,2161,0,0,1920,2024.0,11144,11144,4459,40.01256281407035,2161,0.1939160086145011,0.0787867910983489,9.31874624581997,33.81425063680948
MSitAE-OCTOBER-2024,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8720,0,442,0,0,0,3373,0,0,0,0,0,441,1,2487,0,0,926,2024.0,9162,9162,3373,36.81510587208033,2487,0.27144728225278325,0.00010914647456887143,9.122928914965213,26.821223040183494
MSitAE-OCTOBER-2024,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,26692,0,9335,0,0,0,11798,0,437,0,0,0,1260,1316,7515,0,379,2027,2024.0,36027,36027,12235,33.96064063063813,7894,0.21911344269575597,0.03652815943597857,10.492051692903633,35.97023584729355
MSitAE-OCTOBER-2024,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12988,1830,2419,1789,0,132,5258,0,3,671,0,2,947,0,4821,117,9,4774,2024.0,17237,17237,5261,30.521552474328477,4947,0.2869988977200209,0.0,9.754871528207344,14.551963859312853
MSitAE-OCTOBER-2024,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7216,0,3065,252,0,116,3728,0,93,86,0,4,676,843,1808,0,0,175,2024.0,10281,10281,3821,37.16564536523684,1808,0.1758583795350647,0.08199591479428071,9.23815007261545,33.21966781399003
MSitAE-OCTOBER-2024,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.0,1138,1138,0,0.0,0,0.0,0.0,7.037905963447182,0.7610793096612869
MSitAE-OCTOBER-2024,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9297,0,3353,554,0,0,2771,0,4,86,0,0,635,798,2685,0,0,777,2024.0,12650,12650,2775,21.936758893280633,2685,0.21225296442687747,0.06308300395256917,9.44549154241467,33.81806964318346
MSitAE-OCTOBER-2024,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4194,0,0,384,0,4079,1726,0,0,88,0,2,213,41,1880,0,0,506,2024.0,4194,4194,1726,41.15402956604674,1880,0.4482594182164998,0.00977587029089175,8.341648618901306,38.63135924618285
MSitAE-OCTOBER-2024,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,8453,0,3584,86,0,61,4365,0,180,41,0,4,505,675,2380,0,113,886,2024.0,12037,12037,4545,37.75857771870068,2493,0.20711140649663537,0.05607709562183268,9.395823592107716,33.53117303986425
MSitAE-OCTOBER-2024,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,6146,0,0,610,0,0,30,0,0,0,0,0,0,0,0,0,2024.0,6146,6146,30,0.48812235600390497,0,0.0,0.0,8.72371943690701,2.0451155646753243
MSitAE-OCTOBER-2024,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8970,0,10528,332,0,305,4194,0,90,113,0,0,379,805,2583,0,0,1587,2024.0,19498,19498,4284,21.971484254795364,2583,0.13247512565391323,0.041286285772899785,9.878118461185586,29.688391433960717
MSitAE-OCTOBER-2024,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3624,0,0,307,0,0,26,0,0,0,0,0,0,0,0,0,2024.0,3624,3624,26,0.717439293598234,0,0.0,0.0,8.195609567288775,3.706299390728087
MSitAE-JANUARY-2024,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,816,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2024.0,816,816,11,1.3480392156862746,0,0.0,0.0,6.705639094860003,0.7610793096612869
MSitAE-JANUARY-2024,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.0,452,452,0,0.0,0,0.0,0.0,6.115892125483034,0.13429263603326294
MSitAE-JANUARY-2024,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.0,369,369,0,0.0,0,0.0,0.0,5.91350300563827,0.13429263603326294
MSitAE-JANUARY-2024,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,2574,0,0,7,0,0,21,0,0,0,0,0,0,0,0,0,2024.0,2574,2574,21,0.8158508158508158,0,0.0,0.0,7.853604813097837,3.0952229552493833
MSitAE-JANUARY-2024,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.0,270,270,0,0.0,0,0.0,0.0,5.602118820879701,0.14672712496978912
MSitAE-JANUARY-2024,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,2057,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,2024.0,2057,2057,69,3.3543996110841032,0,0.0,0.0,7.629489916393995,2.296026107393026
MSitAE-JANUARY-2024,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,3413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.0,3413,3413,0,0.0,0,0.0,0.0,8.135639903354386,3.534664969944386
MSitAE-JANUARY-2024,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8134,0,10516,195,0,154,3636,0,57,61,0,0,211,395,2513,0,0,1559,2024.0,18650,18650,3693,19.801608579088473,2513,0.13474530831099196,0.021179624664879357,9.833655042937448,29.096140582736357
MSitAE-JANUARY-2024,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,10055,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,2024.0,10055,10055,43,0.4276479363500746,0,0.0,0.0,9.215924750270084,2.2018193191151534
MSitAE-JANUARY-2024,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.0,1717,1717,0,0.0,0,0.0,0.0,7.4489161025442,0.7851386495792149
MSitAE-JANUARY-2024,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,7050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.0,7050,7050,0,0.0,0,0.0,0.0,8.860924729719041,2.1399187852417625
MSitAE-JANUARY-2024,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.0,4424,4424,0,0.0,0,0.0,0.0,8.39502555744203,3.676814179302662
MSitAE-JANUARY-2024,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,4325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.0,4325,4325,0,0.0,0,0.0,0.0,8.372398606513004,3.676814179302662
MSitAE-JANUARY-2024,NNJ,NHS ENGLAND MIDLANDS ,DHU HEALTH CARE C.I.C,0,0,2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.0,2093,2093,0,0.0,0,0.0,0.0,7.646831391430482,2.5349562123710734
MSitAE-JANUARY-2024,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2351,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,2024.0,2351,2351,179,7.613781369629945,0,0.0,0.0,7.763021309018518,2.924189843941968
MSitAE-JANUARY-2024,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2604,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,2024.0,2604,2604,95,3.6482334869431643,0,0.0,0.0,7.865187954187467,3.1090042235637396
MSitAE-JANUARY-2024,R0B,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,12200,1213,5939,475,0,1281,6213,15,262,241,0,68,979,44,4570,14,0,1353,2024.0,19352,19352,6490,33.53658536585366,4584,0.23687474162877223,0.0022736668044646548,9.870602725200351,25.63185986950961
MSitAE-JANUARY-2024,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10028,0,5201,784,0,487,5793,0,122,367,0,30,726,700,2915,0,22,506,2024.0,15229,15229,5915,38.8403703460503,2937,0.1928557357672861,0.04596493532076958,9.631022445889208,32.71917611454389
MSitAE-JANUARY-2024,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12263,0,0,567,0,0,3614,0,0,0,0,0,378,136,1356,0,0,287,2024.0,12263,12263,3614,29.470765718013535,1356,0.1105765310282965,0.011090271548560711,9.41442342055165,29.136771933254657
MSitAE-JANUARY-2024,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,16613,0,5953,124,0,82,7190,0,511,10,0,2,2403,660,3438,0,156,967,2024.0,22566,22566,7701,34.12656208455198,3594,0.1592661526189843,0.02924754054772667,10.02424394117191,34.64439523380245
MSitAE-JANUARY-2024,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,10053,1207,3366,2,0,0,4315,0,145,1,0,0,255,538,4173,831,0,1125,2024.0,14626,14626,4460,30.493641460412963,5004,0.34213045261862435,0.03678380965404075,9.590624414887088,35.19325382481622
MSitAE-JANUARY-2024,RY5,NHS ENGLAND MIDLANDS ,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0,0,8230,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,2024.0,8230,8230,281,3.414337788578372,0,0.0,0.0,9.015662792972645,2.1546226796037757
MSitAE-JANUARY-2024,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.0,1812,1812,0,0.0,0,0.0,0.0,7.502738210754851,0.8525115906053758
MSitAE-JANUARY-2024,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.0,584,584,0,0.0,0,0.0,0.0,6.371611847231857,0.2554256320654195
MSitAE-JANUARY-2024,RGP,NHS ENGLAND EAST OF ENGLAND ,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6299,0,1541,108,0,0,2764,0,0,38,0,0,657,358,1696,0,0,516,2024.0,7840,7840,2764,35.255102040816325,1696,0.2163265306122449,0.04566326530612245,8.967121656230923,34.25709768165249
MSitAE-JANUARY-2024,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5485,0,0,179,0,0,2633,0,0,49,0,0,371,299,1936,0,0,603,2024.0,5485,5485,2633,48.003646308113034,1936,0.35296262534184136,0.0545123062898815,8.60995467149755,41.18396071104491
MSitAE-JANUARY-2024,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10728,0,0,20,0,0,1719,0,0,0,0,0,186,42,1756,0,0,365,2024.0,10728,10728,1719,16.023489932885905,1756,0.16368381804623416,0.0039149888143176735,9.280705634636746,25.654447196503497
MSitAE-JANUARY-2024,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,6010,0,3767,42,0,21,3029,0,45,17,0,0,1109,1,1695,0,0,743,2024.0,9777,9777,3074,31.441137363199346,1695,0.17336606320957348,0.00010228086325048584,9.187890243138591,21.661345764155854
MSitAE-JANUARY-2024,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4715,0,12156,0,0,0,2516,0,64,0,0,0,326,18,1758,0,566,2338,2024.0,16871,16871,2580,15.292513781044395,2324,0.13775117064785727,0.0010669195661193764,9.733410722158611,21.083305556714276
MSitAE-JANUARY-2024,RXK,NHS ENGLAND MIDLANDS ,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14028,1145,9960,991,0,0,7397,128,728,250,0,0,1704,451,2806,0,0,519,2024.0,25133,25133,8253,32.83730553455616,2806,0.11164604305096884,0.01794453507340946,10.13197679017509,33.46356164651581
MSitAE-JANUARY-2024,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.0,1000,1000,0,0.0,0,0.0,0.0,6.90875477931522,0.7610793096612869
MSitAE-JANUARY-2024,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2352,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,2024.0,2352,2352,0,0.0,0,0.0,0.0,7.763446388727362,2.924189843941968
MSitAE-JANUARY-2024,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15566,0,8442,81,0,1325,8454,0,913,23,0,174,1694,991,3589,0,0,516,2024.0,24008,24008,9367,39.016161279573474,3589,0.14949183605464844,0.04127790736421193,10.086184039035157,35.14734814074387
MSitAE-JANUARY-2024,RWE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20840,1771,0,0,0,0,9699,80,0,0,0,0,1319,1625,5709,1,0,3650,2024.0,22611,22611,9779,43.24886117376498,5710,0.25253195347397284,0.0718676750254301,10.026236017795181,36.164718678977195
MSitAE-JANUARY-2024,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3743,0,0,258,0,0,44,0,0,0,0,0,0,0,0,0,2024.0,3743,3743,44,1.1755276516163504,0,0.0,0.0,8.227909837597483,3.8357405600653816
MSitAE-JANUARY-2024,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5645,0,0,289,0,0,241,0,0,9,0,0,0,0,0,0,2024.0,5645,5645,241,4.269264836138175,0,0.0,0.0,8.638702608813434,2.9718345076751245
MSitAE-JANUARY-2024,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024.0,905,905,0,0.0,0,0.0,0.0,6.80903930604298,0.7610793096612869
MSitAE-JANUARY-2024,R0D,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13579,0,3563,0,0,0,6538,0,0,0,0,0,1341,460,3924,1,0,2438,2024.0,17142,17142,6538,38.1402403453506,3925,0.22896978182242445,0.02683467506708669,9.749345206007481,31.764313023897515
